,year,tmID,SepW,SepL,SepT,SepOL,OctW,OctL,OctT,OctOL,NovW,NovL,NovT,NovOL,DecW,DecL,DecT,DecOL,JanW,JanL,JanT,JanOL,FebW,FebL,FebT,FebOL,MarW,MarL,MarT,MarOL,AprW,AprL,AprT,AprOL
860,1986,LAK,,,,,3.0,8.0,0.0,,6.0,6.0,2.0,,8.0,4.0,1.0,,5.0,5.0,3.0,,3.0,7.0,1.0,,6.0,8.0,1.0,,0.0,3.0,0.0,
861,1986,MNS,,,,,4.0,5.0,1.0,,5.0,6.0,1.0,,7.0,6.0,1.0,,6.0,4.0,4.0,,5.0,7.0,0.0,,3.0,11.0,2.0,,0.0,1.0,1.0,
862,1986,MTL,,,,,5.0,3.0,3.0,,7.0,6.0,0.0,,7.0,6.0,3.0,,7.0,7.0,1.0,,4.0,4.0,2.0,,8.0,3.0,1.0,,3.0,0.0,0.0,
863,1986,NJD,,,,,6.0,4.0,0.0,,5.0,6.0,2.0,,5.0,8.0,1.0,,5.0,9.0,2.0,,3.0,5.0,0.0,,5.0,10.0,1.0,,0.0,3.0,0.0,
864,1986,NYI,,,,,4.0,4.0,1.0,,9.0,5.0,0.0,,6.0,7.0,2.0,,6.0,5.0,3.0,,3.0,5.0,3.0,,6.0,6.0,2.0,,1.0,1.0,1.0,
865,1986,NYR,,,,,2.0,4.0,4.0,,5.0,7.0,2.0,,8.0,6.0,0.0,,5.0,6.0,2.0,,7.0,5.0,0.0,,7.0,7.0,0.0,,0.0,3.0,0.0,
866,1986,PHI,,,,,8.0,2.0,0.0,,9.0,2.0,2.0,,8.0,7.0,0.0,,9.0,3.0,2.0,,3.0,5.0,1.0,,8.0,5.0,3.0,,1.0,2.0,0.0,
867,1986,PIT,,,,,8.0,3.0,0.0,,5.0,5.0,4.0,,2.0,7.0,3.0,,4.0,8.0,1.0,,4.0,7.0,2.0,,5.0,8.0,2.0,,2.0,0.0,0.0,
868,1986,QUE,,,,,6.0,3.0,2.0,,6.0,6.0,2.0,,4.0,8.0,2.0,,3.0,9.0,1.0,,5.0,6.0,1.0,,4.0,7.0,2.0,,3.0,0.0,0.0,
869,1986,STL,,,,,3.0,3.0,2.0,,6.0,6.0,2.0,,5.0,7.0,2.0,,5.0,6.0,3.0,,4.0,6.0,2.0,,6.0,5.0,4.0,,3.0,0.0,0.0,
870,1986,TOR,,,,,5.0,2.0,3.0,,5.0,8.0,1.0,,5.0,6.0,1.0,,4.0,12.0,0.0,,5.0,5.0,1.0,,7.0,8.0,0.0,,1.0,1.0,0.0,
871,1986,VAN,,,,,2.0,7.0,1.0,,5.0,8.0,1.0,,4.0,8.0,1.0,,4.0,8.0,3.0,,4.0,7.0,2.0,,7.0,5.0,0.0,,3.0,0.0,0.0,
872,1986,WAS,,,,,5.0,5.0,1.0,,2.0,8.0,4.0,,5.0,6.0,1.0,,9.0,5.0,2.0,,6.0,4.0,0.0,,8.0,4.0,2.0,,3.0,0.0,0.0,
873,1986,WIN,,,,,4.0,4.0,1.0,,11.0,4.0,0.0,,2.0,8.0,3.0,,11.0,3.0,1.0,,6.0,5.0,1.0,,5.0,7.0,2.0,,1.0,1.0,0.0,
874,1987,BOS,,,,,5.0,4.0,1.0,,9.0,6.0,1.0,,8.0,4.0,2.0,,7.0,5.0,1.0,,8.0,3.0,0.0,,6.0,7.0,1.0,,1.0,1.0,0.0,
875,1987,BUF,,,,,4.0,4.0,3.0,,5.0,7.0,1.0,,4.0,6.0,3.0,,10.0,4.0,2.0,,6.0,5.0,0.0,,8.0,5.0,1.0,,0.0,1.0,1.0,
876,1987,CAL,,,,,5.0,5.0,1.0,,9.0,3.0,2.0,,9.0,3.0,1.0,,9.0,3.0,2.0,,5.0,6.0,1.0,,10.0,2.0,2.0,,1.0,1.0,0.0,
877,1987,CHI,,,,,5.0,5.0,1.0,,5.0,7.0,1.0,,5.0,9.0,0.0,,7.0,6.0,1.0,,4.0,4.0,4.0,,4.0,9.0,2.0,,0.0,1.0,0.0,
878,1987,DET,,,,,5.0,4.0,1.0,,6.0,5.0,1.0,,6.0,7.0,2.0,,7.0,3.0,4.0,,7.0,5.0,0.0,,9.0,3.0,3.0,,1.0,1.0,0.0,
879,1987,EDM,,,,,6.0,5.0,0.0,,8.0,3.0,2.0,,9.0,4.0,1.0,,6.0,5.0,4.0,,6.0,4.0,1.0,,8.0,4.0,2.0,,1.0,0.0,1.0,
